time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1662982563754265000,0.93126513671875,0.5839654305515358,-0.05627069573519119,-0.2870176297340489,-0.013380404941956282,-0.9562195063005735,-0.009938901930559813,0.11356349502160618
1662982563764221000,0.941220947265625,0.586472119885902,-0.057829578480536166,-0.2881356659882225,-0.01505077685869314,-0.9557934294092918,-0.009613516604675854,0.11634858031250374
1662982563774177000,0.951177001953125,0.589537142095984,-0.05948653713606424,-0.2895120916492399,-0.016799405163035113,-0.9552788491952365,-0.009298315677222797,0.11931933660903855
1662982563784134100,0.961134033203125,0.5932789035341077,-0.06135539233275376,-0.29117979194191895,-0.01935844196260565,-0.9546596912417721,-0.008651620066326937,0.12249147760969516
1662982563794090000,0.971090087890625,0.5979297836794194,-0.0634202339392257,-0.2932401076210335,-0.02297074843380078,-0.9539030530260793,-0.007551793860024343,0.12575366972127955
1662982563804046000,0.981046142578125,0.6034908719965731,-0.06556584196347962,-0.29570293964008343,-0.027276018557505218,-0.9530072906818221,-0.006154138105718618,0.12896624783281987
1662982563814002000,0.991001953125,0.609760554248763,-0.06764983960429247,-0.2984935126250286,-0.03160137148449481,-0.9519991784895077,-0.004761011522553798,0.13203070693834576
1662982563823958300,1.000958251953125,0.6164449812175049,-0.06960677769403989,-0.30149202957452065,-0.03532963858569703,-0.9509174986764806,-0.0036653420805140137,0.135000441729183
1662982563833914000,1.0109140625,0.623039363765325,-0.07139460629596607,-0.30447783755662133,-0.037916511489797404,-0.9498349005659122,-0.0031210255785463457,0.13796399670590762
1662982563843871200,1.020871337890625,0.6281298031747828,-0.07253732188800192,-0.3068374335060717,-0.03821968158465448,-0.9489872640676748,-0.0035192097417773237,0.1402934018639962
1662982563853827000,1.0308271484375,0.6306063710353876,-0.07264884102616223,-0.30807562006526845,-0.03594085669761935,-0.9485716565866276,-0.004842841584903174,0.14127869636270574
1662982563863783200,1.040783203125,0.6303805402037025,-0.07213304315973773,-0.3080835669743691,-0.03279853950117346,-0.948599721197652,-0.0063144425982806,0.1412103512001453
1662982563873739000,1.050739013671875,0.628168456128081,-0.07186823357210444,-0.307095670182437,-0.031102830500406322,-0.9489350643750629,-0.007035497984439778,0.14118630628731157
1662982563883695000,1.060695068359375,0.6245634238534105,-0.07221100599240624,-0.3053543158664721,-0.031688316983427056,-0.9494732317342847,-0.0067060297695100725,0.14169392443980677
1662982563893652000,1.07065185546875,0.6198513575894858,-0.07295091487732182,-0.3030210344363082,-0.03389711941221617,-0.9501710561897214,-0.005611768018834871,0.14251459514494363
1662982563903608000,1.080608154296875,0.6142873269548181,-0.0738974164255761,-0.3002501894604401,-0.03679028799377727,-0.950984448392331,-0.00419134939637673,0.14356010367260352
1662982563913564000,1.09056396484375,0.6082169303156401,-0.07514631178134794,-0.2972104186929508,-0.04001668430193062,-0.9518466000013059,-0.002670195891262585,0.14515190892488206
1662982563923520000,1.10052001953125,0.6020442648941307,-0.07680293828484026,-0.2940917445014438,-0.043425527246298154,-0.9526856011976084,-0.0011725404088366886,0.14756271670943888
1662982563933476000,1.11047607421875,0.5963342862953709,-0.07874054452752362,-0.2911839565070717,-0.046484768010716826,-0.953421167405383,0.00004482734009264664,0.15068934141390336
1662982563943433000,1.120432861328125,0.5916013450044123,-0.08049534625406755,-0.28878433750984284,-0.04830504258512123,-0.9540041110369952,0.0006417929426007487,0.15382097604015382
1662982563953389000,1.13038916015625,0.5884134989177775,-0.08183462314747846,-0.2871846994983091,-0.048735930201736305,-0.9543730291737937,0.0005856927290685951,0.15650320723120656
1662982563963345200,1.14034521484375,0.5866376191495666,-0.08258893112645081,-0.28633839801518346,-0.0476433809290423,-0.954562370968703,-0.00014024275136437095,0.1584146290445892
1662982563973301200,1.15030126953125,0.5864378512108487,-0.08319710758343485,-0.2862635595194855,-0.046215151001270396,-0.9545314944221872,-0.0010606557521095528,0.16011908864982977
1662982563983257000,1.160257080078125,0.5885159506340678,-0.08499866472085638,-0.2871394996380585,-0.047048688159599054,-0.954109302557958,-0.0012629571397914578,0.16365081717048158
1662982563993214200,1.170214111328125,0.5920832061100678,-0.08821839493160721,-0.2885955559052498,-0.0494104512066378,-0.9533775704921285,-0.0011737258384496491,0.16970170058709053
1662982564003170000,1.180170166015625,0.5954130326571516,-0.09179455587951971,-0.28994577859929055,-0.05078511162368341,-0.9526291663785025,-0.0017105081567941479,0.17680395096932747
1662982564013126100,1.190126220703125,0.597852534539173,-0.09513662249798109,-0.290937415961488,-0.050580935880129484,-0.9519956350658202,-0.0029678588998706453,0.18390104616223504
1662982564023082000,1.20008203125,0.5996004954934663,-0.09796373579641546,-0.2916701281892783,-0.04925382017342101,-0.951477960676463,-0.004624775627218377,0.19026435785933102
1662982564033038000,1.2100380859375,0.6010704819922282,-0.10026789743042032,-0.29230106682387735,-0.0478836874298754,-0.9510356879593368,-0.006132083894985584,0.19554535661191172
1662982564042994000,1.219993896484375,0.6024736953855897,-0.10220068939736694,-0.292885635862983,-0.04733745839513509,-0.9506433710011916,-0.007094019010032213,0.1997948728082119
1662982564052951000,1.229950927734375,0.6035329877043792,-0.1038841044307762,-0.293271010074301,-0.0479081933211275,-0.9503397662399801,-0.007380291482741318,0.2031741898562281
1662982564062907000,1.239906982421875,0.6039842600960167,-0.10545223749725915,-0.29332058782727566,-0.04963979271694828,-0.9501546642530959,-0.006994542374145344,0.20594793776854745
1662982564072863000,1.249863037109375,0.6038560327654565,-0.10722843807087225,-0.29302532948360605,-0.052579529268277386,-0.9500537181377562,-0.00601402558039712,0.20878360725754075
